200.0,200.73113854595337,199.73692001558027,197.03621577816708,194.45920953442874,199.38774030008045,200.79941363280543,200.0,200.5696800491645,199.99824752701895,200.29608707749546,200.0,200.77486523231264,196.65981144250011,192.1344778411187,197.64268993184487,199.80567377487768,200.7440421920992,200.0,192.80085457280506,186.36369648479644,181.49084938691365,178.35741033844417,189.5558553531314,183.11367152283054,192.31673460763247,185.09377360992,180.73587729396192,177.5856139986993,175.76033811585134,174.56331146252373,187.54980635883268,181.61197096073067,178.35233252100252,176.05233810643585,188.39698028276223,182.29435620220295,191.97085602642622,184.93906896613015,193.41469478535492,196.90320116507388,199.01586863181222,200.0485666361643,193.4843410820301,187.33148160391997,194.46610940856104,187.60567229768515,183.06426202037304,192.2678088448359,196.5450165701028,198.9028570583855,191.95297386375918,186.230237293554,182.0180010149947,179.37877302365754,190.5461551285881,184.49232243327435,180.96326947921932,178.4317994925386,176.9927128736432,189.2916343687181,183.52397466197226,192.94071141553795,196.86414897644386,189.93765804682596,196.15434562761507,189.1830326676321,195.93151345571272,198.49697472652662,199.98220439770708,193.74161245919586,198.13408813843952,199.6714176837998,193.5056451283245,198.04371471304816,199.65660173815817,193.54061275559766,198.08949368243705,199.69829421812886,200.58231449535177,195.07941369986273,198.85866405148616,192.46346781848808,197.74280051844877,191.22756983374407,186.5651952132062,194.55669084933743,188.4206333857514,184.46210005996505,181.56400978354773,179.8363623462052,191.26381520755635,196.40092171928092,189.98713515014424,196.47016237480022,198.9557501983432,192.77726318319483,187.6534711731644,195.19876383736204,189.10593628306043,196.21453034609632,198.8798144019823,192.79217826831112,187.77823446379298,195.3226617075096,189.30920609630198,196.3637277748149,190.096257492375,196.76685933467834,190.48916792496158,196.96981205557108,190.71562510451398,197.09340529788753,199.364603568934,193.55377818020122,188.57733314298866,195.8270597473819,198.87160758218832,200.33759363010316,194.96287735879,189.84455825916973,196.4835006527317,199.217446021688,200.49740646951594,195.34198852008475,199.2055730454419,200.39994972521365,200.0,199.86096516677026,199.2288543257055,198.66105592332994,200.65268233751857,200.0,193.61244560815055,200.08067039696897,200.0,194.07748725772282,192.0784982123815,198.60851572239008,200.62929591957564,200.0,200.8010757354539,199.34903217511447,197.7545768958879,196.60583695951922,200.60832532156965,200.0,200.0
[0.],[72.77778],[73.51852],[71.87613],[71.00907],[70.442505],[71.730255],[72.55213],[73.19873],[73.65599],[74.00088],[72.161],[73.059975],[73.52551],[71.91669],[71.0225],[72.1677],[72.90715],[73.49408],[73.90839],[72.13658],[71.174255],[70.583084],[70.24158],[71.61708],[70.770775],[72.05326],[71.01174],[70.49843],[70.161156],[69.97609],[69.85834],[71.33255],[70.59682],[70.24104],[70.00523],[71.44993],[70.674995],[71.99515],[70.99239],[72.24586],[72.975945],[73.59141],[74.02458],[72.25853],[71.3029],[72.443855],[71.34017],[70.76494],[72.044975],[72.88932],[73.55185],[71.99217],[71.15685],[70.643166],[70.350136],[71.76676],[70.937035],[70.52376],[70.2494],[70.10027],[71.578255],[70.819565],[72.16111],[72.966324],[71.67399],[72.79871],[71.562416],[72.74867],[73.41791],[73.99114],[72.30586],[73.3071],[73.84736],[72.26242],[73.28062],[73.84095],[72.268814],[73.293976],[73.85908],[74.353714],[72.56677],[73.53667],[72.07826],[73.19523],[71.87391],[71.20068],[72.46163],[71.45326],[70.93332],[70.59137],[70.399605],[71.879715],[72.85545],[71.681435],[72.87166],[73.57023],[72.13247],[71.34671],[72.59142],[71.55122],[72.81243],[73.543915],[72.13507],[71.36382],[72.61729],[71.58082],[72.8468],[71.69792],[72.94254],[71.75796],[72.99247],[71.793076],[73.02349],[73.721176],[72.271225],[71.47542],[72.72559],[73.5411],[74.18612],[72.542946],[71.66003],[72.874794],[73.66488],[74.29106],[72.621346],[73.66044],[74.22537],[74.72477],[75.06725],[75.33084],[75.52936],[73.41066],[74.2873],[74.718],[72.95882],[71.97546],[71.368935],[71.013115],[72.45356],[73.39114],[74.1228],[72.55399],[71.7151],[71.198494],[70.90377],[72.37416],[73.33736],[72.102295]
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
1.0,8.0,12.0,19.0,128.0,133.0,136.0,141.0,147.0,148.0
